date,continent,location,total_cases,new_cases,total_deaths,new_deaths,total_tests,new_tests,positive_rate,tests_per_case,total_vaccinations,people_vaccinated,people_fully_vaccinated,hosp_patients,icu_patients,reproduction_rate,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence
2020-11-01,Asia,Japan,5723601,5723,51962,103,14578200,14578,0.5,191.67581713261123,89392369,11776556,40947218,40830,15398,1.2102717101375795,4.607070973742422,532540492,509.4944931302479,46.33165902321933,22.858092882443973,17.087080502378267,42260.95389522221,28.285958909617907,363.1244674928497,14.407921474958345
2022-06-27,South America,Brazil,5354075,5354,90054,180,29827324,29827,0.5,237.4641765141924,94852877,29705636,60293912,81369,6681,2.067519271995149,63.40593910544907,474833145,921.7627445190408,48.31597019258189,17.056316440102595,11.66049949347127,57338.24938576008,45.69733524298466,212.0781030099485,15.197985752660191
2022-12-06,Europe,Russia,5279548,5279,202278,404,46410998,46410,0.5,300.1452213642316,42884859,29581714,51391591,85721,15903,1.466593158489554,8.581747758649005,1145309217,299.74142617420904,38.55690867311132,8.686663574433688,9.073837658283818,62931.26085254407,32.10844037724009,662.5140412148168,14.121069899855534
2022-01-05,Europe,UK,2382357,2382,24099,48,2204087,2204,0.5,285.4888262490996,21281121,3263818,23340363,21746,11309,1.930407021769536,14.17263317663977,1272673249,65.93868352232343,44.19609165711215,19.075298304016023,5.3597136278728446,66996.32433366778,28.286185078932824,366.7309716268499,14.44559224109757
2022-06-07,Europe,Germany,7904069,7904,235943,471,19730934,19730,0.5,19.49570235249753,22866887,14176712,41780585,87393,2715,1.6044542935703408,51.25756847708269,1342567977,917.2134324686044,23.633346160799054,21.4652348885698,12.697061480537906,51411.793234932295,24.00724400237194,584.626782150754,11.389190931219437
2021-12-18,Europe,France,2245131,2245,405932,811,55284945,55284,0.5,375.3446092443609,83337167,29189602,18378648,9603,4339,0.8148794090668221,34.037327147484774,819576426,224.8969805669592,28.064608453599934,11.613062951169496,12.40383992226834,38256.794889394696,11.785748334666929,309.9593939246452,13.886503978485065
2020-10-17,South America,Brazil,4246049,4246,183683,367,29862571,29862,0.0834719445414048,474.5919422363841,54648902,32916977,61337888,76977,8070,0.6291171803466045,46.47539272763406,752238015,385.23769423694034,29.756950630345514,16.131904256214252,7.996240256343858,67817.64797759774,4.212763564121758,657.1924820886467,10.997407521813647
2022-09-24,Europe,Russia,8480473,8480,169957,339,94626818,94626,0.01,174.3406444924833,20883868,40242202,17102267,4570,449,1.2323733024068075,63.50769036271925,326516955,535.5827082728964,48.82259500845488,10.86899940566274,13.20096773610918,67145.12236197763,22.116795900842156,173.670387933034,4.915682860624469
2022-07-20,North America,USA,5455770,5455,315288,630,30030270,30030,0.0297997637295832,89.87345066912927,62554723,32532876,56425339,32316,15106,2.3655776458916966,16.000703616139678,522745314,976.1216658427312,35.366679197221025,6.601234354411725,10.46923706146217,33951.145793379575,28.065495677442865,537.5099395345635,5.134543771428508
2022-03-20,North America,USA,1072200,1072,196292,392,67486788,67486,0.5,270.0007815576926,68521411,69656504,23027443,51604,1069,1.5594700416431062,89.30867396910078,727490833,539.9157572123121,20.2224067644188,12.99018155473872,16.694012616529008,45757.42894412936,25.47248271112121,665.316298009029,8.700751154559875
2021-05-20,Asia,India,2906158,2906,7837,15,33943120,33943,0.5,352.456464122072,11195784,60939451,21631018,18467,4017,2.104384135233742,55.948006464624015,1212024658,453.2658734829943,31.405574686102867,20.028640382297723,12.511266379650694,56839.43320455765,34.778531770450634,562.1751721905623,1.264430982217204
2020-04-26,North America,USA,1222869,1222,180427,360,61334812,61334,0.3670749507450346,339.45244726383163,85289488,10930315,38939778,78381,2819,1.6519061412976628,2.2093275531285594,552276316,587.8020947224702,20.23251802596729,14.17360557776554,18.87253596789609,30882.45836125179,9.604939178377023,587.2810646725702,17.89664009474222
2022-01-06,Europe,France,3125354,3125,178371,356,56427547,56427,0.5,306.0547887504291,72868030,31730409,62217540,44638,13582,2.4158105725468757,62.8452841733861,680541119,971.1000783179664,27.134172214173372,13.105380160403149,11.80571046254463,58227.05624113664,17.71014894565825,468.1922687924208,6.097057926901298
2020-04-27,North America,USA,9818159,9818,412375,824,96290086,96290,0.5,73.11612606410428,54994643,4313939,42637495,26943,13867,1.2389111243092017,46.31789317740513,533919367,819.7651527688761,33.641002014235326,12.320143776788424,18.087420153673012,8690.427601481308,20.77836356451332,491.322397976136,1.9792231880682205
2022-07-02,North America,Canada,4782883,4782,387356,774,29442143,29442,0.0947708915920195,418.4124472014992,35448909,79205196,10358041,70369,18669,0.6141009107559459,70.16391114758562,381840152,177.27845494880287,29.701791662625094,14.178336453390994,11.848927346239735,34199.46873883502,9.3261652789156,146.12540720874455,9.06408655956484
2020-06-20,North America,Canada,6501632,6501,378824,757,46363419,46363,0.3215882642240489,212.81078120940765,7697965,30938046,15199102,3340,10227,2.061336766611169,78.40336229375447,77279504,805.2274147551669,20.98202636855512,11.36457904265331,12.486591661885662,34300.26242333951,45.32321068360636,275.5622029039052,16.496360228187633
2020-12-15,North America,Canada,9302640,9302,248003,496,70999890,70999,0.0194351551823019,110.734291515935,65287032,16987100,43430964,43532,9382,1.9109130166621828,93.88448533899292,643624320,842.6880692058495,23.490071672263383,17.243683898237492,9.235735922744976,48241.33687558526,34.075572870645864,605.3501226925787,8.54970214870611
2022-11-19,Asia,Japan,3982588,3982,368946,737,49356818,49356,0.1107056888065108,43.13307053154824,19463692,5838485,24968744,77848,17783,1.5550687644766923,99.83457942749996,1066868720,693.7871629188817,36.52659683668199,6.2713195904939,9.802875098829558,9032.497702099632,4.593117317118395,700.0,5.990978210139195
2022-02-03,Europe,France,8083123,8083,102413,204,46315118,46315,0.5,208.3595574865245,79175395,39075927,14291476,66175,15947,1.1527824863806293,54.96169934714269,730820795,660.6611245755917,40.86814713153456,21.147763468946284,18.86272528395741,8121.519908069421,35.63990199335946,479.24667031505805,11.353145271501582
2022-12-25,Europe,France,9956046,9956,51012,102,71668572,71668,0.5,308.9865234236537,62393644,24331881,50107599,58918,11932,0.8765302953788785,56.15083531284246,794837211,446.46823083932617,32.13647036698708,8.463338943066752,6.795800833669137,63141.042055980135,27.38938030102475,607.9139325804099,11.913229022488016
2020-06-09,North America,USA,6160686,6160,130193,260,54926225,54926,0.5,332.68885457575385,682932,66161554,33123303,44188,18632,1.4645520883526286,2.2445250975606235,661626464,645.2784332482591,41.94445239274721,17.66889456577489,5.064781268438025,21958.16104728196,26.197023339657623,578.50590943003,15.42460408781403
2021-06-10,Europe,Germany,9306167,9306,452521,905,81918187,81918,0.5,481.36845569862834,82719534,3874044,7465622,15211,10985,1.8324028185809735,86.51704734863306,838561100,740.1992224307352,24.899986655454317,13.997650461044817,17.113585500666996,23557.644103254665,49.48928875537405,700.0,16.195317589769598
2020-05-08,Asia,Italy,635605,635,218168,436,8941164,8941,0.5,76.57404183187872,85195185,39297574,48293340,13496,6375,1.6577728587403855,2.8717993542521025,725768868,131.59204559355604,23.661738434230585,20.46987093757614,12.807483595662957,54603.44672196101,30.910041058778937,656.5031073129638,14.417947210826869
2021-07-24,Europe,Germany,7479821,7479,148178,296,45789106,45789,0.5,492.886832598776,1205290,74951054,19420089,94381,15805,1.374981020743216,63.2664807001042,514274325,264.7566605816013,45.18361147829828,21.52279973642113,7.839004345845036,29628.723491698263,44.83640964981569,539.3531336496204,1.0862338253870436
2021-12-19,North America,USA,4583897,4583,58123,116,62635238,62635,0.5,327.337940286114,40447355,75143934,37994564,57248,17107,1.57938888865839,9.857697874423,1099547379,202.1410601766311,30.17640045476599,9.084007443713343,10.35080374492478,58471.73903282539,45.6774470053062,180.6115209994217,1.0394902993384874
2020-11-21,North America,USA,9203739,9203,111825,223,65035971,65035,0.5,227.11452885360072,86264019,43701301,8333130,95625,9633,0.7159098606291969,28.583860410645645,1209859980,842.7997185369542,32.96743765833273,18.543582948755112,11.923388855213537,28701.342450317206,5.07093158704251,353.86340419762985,19.57154973862051
2020-12-01,Asia,India,7413718,7413,8720,17,78042423,78042,0.5,444.0971129240797,1280202,47998879,44813748,41145,5273,1.891680207719843,14.032955311072548,962781223,683.20256561645,48.427448069518896,8.798150135350124,13.06638436621939,53481.383868334175,0.4181128189784944,275.48926887862257,6.019896985896597
2020-01-10,North America,Canada,67661,67,168733,337,27867664,27867,0.3633472334648444,347.2398709766964,87138293,34908402,46416172,29672,7535,1.968512087591867,13.739428811254106,659298315,456.2707541794248,32.72336983811328,7.479965216697693,16.95786738995405,37246.38709163055,21.763345469936368,697.5729432739262,6.364657522952741
2021-05-31,Asia,Japan,6859991,6859,246103,492,54823389,54823,0.5,174.3586074285076,59457819,46178927,12303987,81481,4820,0.5229052081941812,7.460098231693046,952599480,827.7951929835834,20.104703175557127,23.60592202942502,9.703989566752265,65572.14071733794,38.46424905205113,412.3211097507194,14.912580991232756
2020-10-08,South America,Italy,7585153,7585,224970,449,79280069,79280,0.2986460135867416,442.0428482882308,36355296,2462396,38918797,83238,16470,1.041039111721738,31.788198198550354,512040304,719.6135265925856,48.13915818649507,8.287781408826858,14.500552924849336,23589.83913414809,41.2097977665266,474.7097668671074,12.050128444245065
2022-09-25,Europe,Russia,5914988,5914,224866,449,24125291,24125,0.5,333.30772840976744,17986272,71765752,67324456,74255,6846,0.6842337203465461,42.365134445279374,627204525,914.457150729844,20.42355900457484,9.562638651654666,17.19103855399039,26025.651057700816,39.37470233169507,700.0,9.80772426959741
2021-10-10,Europe,UK,6558221,6558,480534,961,47892710,47892,0.4333556202178813,349.4186778971097,82796270,20586657,34009673,36027,15155,2.4964642637489938,46.44731928321586,643317446,86.0389261369366,39.86858851187594,7.606480155759378,17.344148751286497,67929.06962083725,22.36439792570997,685.6786611553268,3.2123542667922056
2020-04-04,Asia,Japan,1307506,1307,499920,999,79799785,79799,0.2766222770937011,448.1949440430131,97080437,6744008,19714857,36251,4149,1.6866856675103268,43.97080394671073,581011811,514.0658077258229,29.686727285975103,14.405837787429116,7.322168485619212,51889.23175968469,37.49820592682621,652.8741821680744,2.5482656593985937
2021-05-29,Europe,Italy,2901614,2901,414336,828,74359466,74359,0.5,224.2081039845276,99824547,58417997,39128074,19403,18135,1.4314761884531249,52.36920342952776,1059037340,709.6804245404926,34.111722696806154,23.392146450487807,8.952941752252093,54307.146365079,35.93882622630899,199.55375809987805,14.368840513216696
2021-04-05,Europe,France,2966422,2966,150862,301,31620220,31620,0.2587516452018195,328.45205297987826,3121754,68234044,64254610,92345,5161,1.4260020379621146,85.9786929186941,893327644,215.4182549367973,36.41855503088552,10.281114774244887,13.113402582457644,21422.395677348683,15.690962548240185,115.93789563570355,3.367485206139907
2022-11-21,South America,Brazil,3708654,3708,58655,117,77359789,77359,0.30929306372303,372.34451081889017,77227347,77650542,38250816,25150,3420,2.42954783845754,63.17966157061751,760324057,333.8549696516504,32.253801718866626,15.837042614985794,18.058130651198084,37711.06341295033,8.436028011943941,187.8838491011341,9.280394845057598
2021-07-13,Europe,Germany,7315436,7315,190715,381,91746578,91746,0.1615875017580682,226.9700290653908,4896544,13629960,9297710,75762,15029,1.8197112762990968,1.7285670969812816,626685702,424.7864888066284,43.23106361546505,13.2291747418553,16.437583473762224,22634.327994617197,31.07093586109978,618.1983314300512,14.986395390513168
2020-08-28,Asia,India,118033,118,93448,186,70016732,70016,0.5,41.72605786889672,3910936,50924818,47632051,46940,18867,0.8373191164941796,17.295227824031866,962573712,796.3823620878833,47.92119228993338,11.72018821680954,12.927369324075766,18930.953193292476,33.85431960910424,387.5024584320549,18.540779906613853
2020-03-03,Europe,Italy,9018873,9018,178446,356,71168825,71168,0.5,385.7198845471804,4493291,15241174,36625260,50476,3212,1.3963176559917347,34.89498221488129,1374725424,498.6404390466232,22.592361563566048,16.443053825271495,19.723471720605342,37931.64194627796,28.3985345433954,182.2287104654004,17.59813515321907
2021-07-16,Asia,Japan,5872354,5872,173979,347,13221459,13221,0.5,23.908176371680916,6330386,66895480,3817935,34202,15647,2.0483936818917985,94.90437088648768,640262969,497.9413325193114,44.00758643704919,16.177858023376217,10.462782900198508,69155.48307324198,10.65897732455232,617.3136524876353,17.416639574563405
2022-06-10,Europe,UK,1215502,1215,181143,362,3247532,3247,0.5,358.9572008613692,43414702,11538536,69883401,8729,3922,1.346700133717586,7.807939744992498,997785041,436.5787423666238,23.860134227019355,12.187332017680014,17.321659710166195,15808.962657790533,13.833666017772789,236.20882298366715,7.8114585245372306
2020-08-14,Asia,India,9810404,9810,120507,241,54595952,54595,0.3429196586298794,455.4376042622765,10853844,29407387,30735632,23938,14929,1.1190668517737172,71.01192624044815,807558824,236.30319840335224,22.408315497488232,22.011265931320835,16.913146459540087,17733.87027704021,35.42431357296697,512.3303167558502,18.61624529209984
2021-03-22,Asia,Italy,2319049,2319,296956,593,85787137,85787,0.1936334253802137,173.48449918500924,14898793,59226021,51779824,75302,6042,2.4824321531605107,3.309313174487305,611765572,923.840820256637,48.67494358166387,6.063442154990504,18.436651298394796,17775.900195783946,48.13111820186096,619.0799745500627,13.989584127355712
2020-12-02,Europe,UK,6292518,6292,311714,623,10253881,10253,0.1984053639939039,51.03089256891341,57598752,21172292,43856807,73920,8013,2.3712742692244584,36.25371690019657,65918144,324.6231094501087,34.67893344473822,6.704767903346158,19.79053203542861,55627.45605131701,47.24178007779422,525.6424373918503,17.84326602030495
2022-09-27,South America,Brazil,7587768,7587,313045,626,79118906,79118,0.5,116.43199489542056,81584887,27751750,1321918,25762,9678,2.383120738647917,77.01487637137433,1068410297,571.7910041622016,24.578098730278658,24.81562519933476,11.426843858857092,36223.26221691185,25.98290732086464,700.0,2.6895667776209367
2021-05-10,Asia,India,3720464,3720,60186,120,785514,785,0.5,281.1407820626962,19963714,21246102,68691110,28724,19911,0.7633450593454754,34.392933643835256,128521538,157.29193816708343,37.09871339651269,19.953658241023582,6.325704027957676,27548.96831443496,44.32797373827342,403.9139043945032,1.7516050241424157
2022-07-29,Europe,Italy,2192614,2192,122066,244,43016496,43016,0.2063388785820888,471.3298715530432,69842061,73470708,40134982,90586,3754,0.968510513618324,43.02820599864658,1101459938,439.9009581780567,27.89711416308659,21.07857806860197,10.83522106607857,59221.4985713362,1.4725600152666607,318.263561326974,9.16328131957656
2021-01-11,Europe,Germany,770173,770,390508,781,52252235,52252,0.1450653946404235,256.1413649430584,43021774,7592387,21226336,20653,11187,1.384133916331682,90.53045282674292,556513778,904.7654810075256,33.929270504239824,17.054021502775946,17.516042908752347,21526.85404687698,43.05760607988376,240.8376760699429,16.732287039468336
2020-06-07,North America,Canada,5642264,5642,181323,362,11928807,11928,0.1206873051619727,56.36864409834813,56187808,49093177,60796747,13507,4365,2.164258516465116,6.616909131929805,1265654712,995.5105861254862,38.73978781639731,13.397208520529196,17.213812782342334,28063.03500854841,23.80754117173633,452.6457418229323,8.762121917917874
2022-11-26,North America,Canada,467010,467,196243,392,80087494,80087,0.5,313.891586858169,47495465,65334939,16059246,72914,16007,1.9736550804552464,52.76623252101013,1388949707,368.1343381661324,46.078094866099846,17.58453757464615,8.711488428975764,6079.818591246565,39.0763667454159,696.7359581759588,17.808295552950128
2022-10-24,Asia,India,1655016,1655,36160,72,6761510,6761,0.01,366.4224683939707,9946581,12258415,38680463,42773,546,2.1993347903048583,36.62375585911784,1395065283,162.45064085119216,20.092441948079248,6.85169411217426,3.8042157182974536,9204.79702937616,0.2791454793715897,700.0,5.46069468331702
2022-06-17,North America,Canada,4221038,4221,19156,38,55384350,55384,0.0183193426035437,196.6418349963955,85865152,991072,53055821,35205,3729,2.3415265823147418,96.3811671517031,930831951,321.3070114630912,26.424219827478463,20.15538336604326,11.66731566304614,10434.44360375997,43.42803921845019,700.0,1.747538565137758
2022-04-28,Europe,France,9312483,9312,76208,152,54972496,54972,0.3895531356260953,360.7570321727073,78098270,64174019,62905586,11571,7350,2.0615336861010403,79.36898294182579,473573660,333.96935070314925,22.88811628756339,15.81486094287699,11.059715794339803,24941.291452518817,29.748981119043727,471.9648369334201,15.464439463140756
2021-06-28,Europe,France,8376430,8376,473196,946,69976656,69976,0.5,162.41140756959487,79475490,25315689,25770099,37320,13389,1.0235400202899565,12.207677736653878,711803333,648.0637063394945,22.912931046771877,24.134637810761845,4.457987622211238,37161.882973650856,12.011519912610796,523.682241882332,12.897199385116709
2022-10-12,South America,Brazil,3880993,3880,465536,931,56167212,56167,0.5,394.5450757982067,32381855,24547530,47453878,48853,14643,1.0708913647743383,92.7409756722572,669266980,501.1951572496147,48.373322394197146,17.749505154152995,16.51312924730111,1051.357727346597,17.374152721775022,507.0778352775184,9.361720594729029
2020-11-23,North America,Canada,2568103,2568,149001,298,28646390,28646,0.4301182736076906,170.5360797850345,47934390,18041318,52895074,30190,15687,1.2049753632461968,21.121329745376872,216661846,770.7751309829741,48.082488035451576,8.033850743569023,7.821034656955368,14105.329493488418,10.033304346561584,426.1806767463748,17.05989611842585
2022-11-23,Europe,Russia,8469872,8469,459822,919,62266006,62266,0.5,128.05354580031295,177589,10556895,30955161,89116,1968,1.1061507336672352,8.481764353482014,601701867,704.2902516525063,42.47924239103699,14.551002299560931,13.977785566959936,13119.85139318114,21.22028789229416,206.5678700217165,16.659338418052783
2022-06-08,Europe,UK,8411883,8411,481658,963,15484602,15484,0.5,439.5907029457875,17648459,10105984,27611038,36522,4516,0.9981978994062262,54.15932797944924,314583642,258.7956366859938,39.29189127202746,6.156444984386422,4.725293665134994,18480.932566407657,16.500301564026167,145.8210807359063,7.166150176014524
2021-01-29,South America,Brazil,6482532,6482,231226,462,86040963,86040,0.5,274.2367105876981,24771506,72723232,38259443,71801,1259,2.0049721197514847,73.66315699762792,1062653528,786.4131329869203,45.43911339073109,19.908591185837427,17.631953939463248,12459.583897672825,26.72515885260057,405.6465269883364,16.921504095921495
2022-07-16,Asia,India,5196467,5196,455775,911,40970474,40970,0.162460213836833,142.57814437084238,83603151,68468762,36172880,44489,14145,0.5679821018007625,71.6050889496212,1088731681,848.9872482456678,21.752262142717026,15.036630431366351,15.567666553637777,14463.844500309886,40.73922209464638,230.3173866943678,7.558009837888024
2022-02-27,Europe,Russia,5952793,5952,447421,894,77547085,77547,0.5,467.54344482353366,75504058,36126278,438343,72277,19317,1.95678747619013,53.40560688773963,1318310097,602.4062878564617,23.584573793036853,12.39306739584739,9.603186052637316,68887.74490651584,49.11376325904818,700.0,12.816153546816787
2022-09-29,Europe,Russia,8961343,8961,241766,483,32801599,32801,0.4912387759510036,345.4255877330246,50060743,44875847,62012633,1837,2509,2.147127543029936,49.27374744197026,103060264,928.3910321560904,29.51338769889002,24.37098763344078,13.70131213849499,42036.387881668285,12.5728820363586,633.1899614061723,4.6574544250858
2021-01-01,North America,Canada,2000609,2000,461691,923,4266630,4266,0.1944663446576944,110.3501998277836,1854711,9058152,63084910,53763,12200,0.6320880866896357,96.95438973031526,647841807,785.1186415072048,44.974771396895406,23.8119703793476,6.186716175654771,53625.82837487057,5.32541313464111,532.8846927843141,6.019651492171073
2020-11-23,South America,Brazil,9301434,9301,195413,390,92613538,92613,0.5,307.3211772963903,53176461,40438659,47637305,82945,12264,0.6236942144019924,82.05588417694977,54551452,599.441947804467,34.16697628299531,24.056639936522394,19.752182346302067,57534.69301856751,19.783362495130756,133.18838256592517,9.509684211052654
2020-08-25,South America,Brazil,2697143,2697,357521,715,37234452,37234,0.2755080199319952,435.1794156445123,12134801,47425803,12799565,56964,17946,1.070927605786602,69.86400381430394,617799517,907.1043373401968,35.10724290312855,9.419404844338205,16.533836715593218,47069.961222390215,7.177713807552378,535.5717899213507,6.977324836226505
2020-05-18,Europe,UK,9251130,9251,305007,610,49785570,49785,0.3817098190935416,348.07657127002875,65837792,53456697,33274525,56398,10277,0.9166136312033304,19.52114635596419,80773267,604.3548954381336,26.877962889614228,19.571391914379845,16.41198005217346,49581.53863187977,41.71201010421771,534.7484391047383,3.453706420245213
2020-01-08,Europe,France,9192300,9192,212909,425,91342130,91342,0.37483056958753,122.37957538006522,71515319,18494308,13844015,82578,3669,1.6622673473803866,81.97706910266513,1123629294,525.9792160639668,39.45162443520579,23.907642744049124,5.607463698823894,44627.55767293461,25.056243976818195,407.4478804101614,10.164134184272145
2021-07-28,Asia,India,9549765,9549,65439,130,16279720,16279,0.2442044731879488,324.42416434725743,94856555,38674548,47641911,82597,18865,1.8509030870032672,74.97807435160288,1071426517,362.6957570069917,46.635264621867925,16.417405134132675,3.301469923195657,45806.76998519455,30.99811912043236,560.4270936174239,10.715790802485431
2022-11-10,Asia,India,1314532,1314,138266,276,17267184,17267,0.4307053316984052,309.5796863601004,85233456,16361635,61784115,94522,11622,1.7682839922086495,99.20265997776669,579137468,884.0346972885009,29.885426595754023,9.283206878663425,12.951313252083766,65063.024417394015,7.530627713819688,700.0,4.015412728411783
2022-01-22,North America,Italy,421240,421,202459,404,99025272,99025,0.4733458809276183,410.4218317893443,96105441,15797100,29863201,53198,16588,1.2146947405244457,13.29951079341254,277864169,131.4998991640934,38.57557819309652,21.356249277645244,5.450050401276786,13815.954697407962,37.48044079182833,630.5907977286523,4.311952802143647
2020-09-10,Europe,Germany,944789,944,121361,242,88136029,88136,0.5,89.06629849834991,93992123,30378773,37031355,85741,15040,1.4967956692272724,71.5295395948038,1357661745,478.7676870752818,29.958468923354665,22.59836494653424,16.267368760310365,19956.372472012576,48.67909059674802,431.4039420434945,1.5575944509168906
2020-02-22,Asia,Japan,2213573,2213,212986,425,5822934,5822,0.5,349.8173335006799,94185584,76022336,1307090,35143,17125,1.7799816590082378,97.90831930335256,99980126,542.0391985562716,43.78157335502991,19.06470772773028,10.073294383030186,7434.839868492882,24.1192625746132,283.5991488376088,1.5766618160344588
2020-11-14,North America,Canada,8914501,8914,197286,394,52026113,52026,0.158555968291662,13.685346066851013,3921076,39991601,68866,49427,11080,0.7388525376127406,46.259302724447,409222002,559.201615702079,34.24879210976952,10.871057550711924,8.75610223278634,58775.38794453477,48.12286523953217,434.48610752495046,7.813992938944758
2020-11-02,North America,USA,2255363,2255,358320,716,12065537,12065,0.5,348.0876503178838,40576901,61809411,56483139,6859,7049,0.959023828907788,73.34104434260126,383556721,655.3709321803907,30.18407066659114,8.813877973089054,4.25203746184908,31964.11733032156,1.7358046920679993,700.0,3.786394433762404
2020-05-03,Europe,Germany,8375741,8375,492508,985,75086590,75086,0.5,480.2186519692785,654405,9658083,53053066,45507,15516,2.2809923079723653,97.53706505454302,693527885,510.7376680112775,32.60146562633876,17.48539602393435,19.933106359058566,63590.21467777918,1.7861356907177717,673.9905913044303,18.46274126195218
2022-08-22,South America,Brazil,5056861,5056,29777,59,46252037,46252,0.1087866088845608,87.19413312480873,68244053,62750680,3097937,34356,4263,1.1846527530982285,54.74848939059963,525291079,264.2499661635278,22.73682564188685,14.65601049604896,19.25218326657696,29405.62421399969,48.000645537969575,118.9277828260474,4.788869281733229
2020-03-08,South America,Brazil,6436446,6436,256427,512,18885935,18885,0.4729140445341385,155.64988640950443,50326407,42256091,47530539,86501,4737,2.102312763839411,69.90415947031015,1206555556,858.3749521781048,45.983514599673214,18.375654488265443,5.237147432716468,31540.3769076242,35.0132798715514,648.0742757075428,2.253270165437147
2022-12-23,Europe,France,4148887,4148,157255,314,60332499,60332,0.5,291.4357860142756,46117348,5851493,13133815,62570,17489,1.001979504674288,2.0084810012095944,919284868,660.950074557173,48.74207166014315,7.233993309247319,8.65779727108536,31936.598588843237,9.434486351200238,219.39034653824297,8.679227746464258
2022-05-10,Europe,Italy,9595702,9595,420661,841,81471680,81471,0.5,366.1975229286279,81255822,78420707,31358373,12854,16027,0.5832807030720437,51.966510562644416,933513930,859.605935573203,34.3224253920625,7.718271020961276,9.643388146418314,43262.0233604894,18.193739954628462,499.7779331264399,4.656852874578199
2022-09-16,Europe,Germany,9057014,9057,198110,396,7603495,7603,0.1005856565966238,172.18569520226717,14094233,59432931,20560130,33013,6830,1.5008011849468192,25.58004060419422,391583806,283.28305607057297,26.64011624234418,12.257791119537432,8.045618327965123,53862.5640706445,25.38765339640864,664.5622764459722,2.173617432913004
2022-05-03,Europe,Germany,3668866,3668,349345,698,24208253,24208,0.3966061253509724,332.1294885700688,29903398,8482043,53692578,31654,10015,2.284964087124973,13.124464235054212,1346367287,640.6863259537935,39.93968597266816,10.1752057525775,18.88596551413236,25239.16705208809,35.13188677843723,492.9018960707395,15.301821920719988
2021-05-11,Europe,UK,4612338,4612,409414,818,73100130,73100,0.5,449.63939626816654,35733432,20331818,26273830,23054,4197,2.1385690982842758,70.85980846813278,90896476,717.0320076256311,33.57144438623428,17.386772621853417,15.262811093375442,44481.41628614006,42.10132800876147,382.7025082148712,11.584871438503187
2020-06-03,North America,USA,1033255,1033,414627,829,82843295,82843,0.5,363.27939361213095,51227657,13842280,65637016,73728,15095,1.0058783378489795,3.908948890834185,701982454,389.57110876416,27.56900242515259,12.35081058724376,19.250578895099103,15073.753136228495,4.132820235659734,324.88734574589137,2.0832051639982545
2021-06-21,Asia,Italy,7082212,7082,181649,363,65503200,65503,0.1786079093236527,355.51135880112207,27342850,15987340,14772583,60254,15053,2.319871548848694,90.48651515770575,333534182,814.1216770248323,21.15299430470447,18.67941572295768,17.866591842909664,39229.25021060003,32.828706174445685,313.5701684123948,9.892360014250418
2021-08-17,North America,USA,8202787,8202,278011,556,10692219,10692,0.5,190.985329208308,92139309,30356133,9738565,67720,16472,1.4594317898326064,51.77736598708423,478016460,12.483687093873757,46.69113355365536,20.375968042113797,15.82720583097594,38714.35808921392,23.835570681897146,686.1992531101182,1.7378252418467728
2021-03-02,Europe,France,4989847,4989,62501,125,51032086,51032,0.3761497842294439,455.7146544191005,29397653,58403069,18365877,45206,19765,0.5979980075773401,64.82301151893788,924007807,598.9705527120794,43.902030561351424,8.743351404383635,14.848440820357933,62321.3947297318,29.8811137721514,677.5356285997252,7.731969868666639
2021-09-21,South America,Brazil,8929285,8929,145338,290,72179262,72179,0.2003204860738213,138.6614709805389,77555778,51825580,61449319,36019,11703,0.5558492395355035,25.34347991262664,205259632,617.4327856486092,44.87018172918138,23.39647670830122,17.724762346651183,62813.32044563118,25.426580330565116,676.3636538148436,7.902447777082559
2021-07-26,Europe,Germany,7643603,7643,301566,603,20469532,20469,0.414109082123996,102.64017830985034,22047424,25745048,49632627,16281,10398,1.47022746800665,18.21930186892923,1164842578,538.504662108249,33.195191927941664,20.7431968057314,14.630548245454738,34617.569922670715,22.53465252547276,297.9103086681385,16.63667701768256
2020-10-17,Europe,France,3094235,3094,166280,332,74263452,74263,0.5,182.11196686325192,74815459,7366210,62825352,5863,19569,1.5926457114276324,24.375362111201397,924569534,633.748002050255,42.597661758602825,17.535616043085508,6.208236582679566,2697.363138708497,10.27563980898581,659.2424398510416,14.970414960993809
2020-10-18,South America,Italy,9560067,9560,121544,243,39242473,39242,0.2134973939109958,325.078110369247,66557245,28410975,16749158,52203,6306,0.6598258411651807,23.229299100429333,522148354,175.55458845303752,37.43675791639987,23.178577094962748,14.018150779277669,59278.91459265367,23.61679561794896,125.64438910548652,18.04193124952184
2020-07-28,Asia,India,5986126,5986,424429,848,53009697,53009,0.2914390833021277,430.83899309725336,83993656,29034662,51709929,75238,12573,2.3444813074503577,86.45016282934517,10955553,687.933666984352,31.24325889240479,10.317374992383993,11.755027879125748,1042.9504689968646,9.48275690208848,244.5193834102812,3.669833062212288
2021-08-09,Europe,Germany,2859653,2859,138439,276,61432741,61432,0.5,66.03939117365853,30149263,71311168,9007802,36539,17248,1.936433656981646,78.73394014624485,1031198501,342.4310732082986,45.282262643665405,13.43426403944036,19.692209510620557,33999.50085002051,2.2305743513858056,460.1520924901602,11.141522772783167
