date,continent,location,total_cases,new_cases,total_deaths,new_deaths,total_tests,new_tests,positive_rate,tests_per_case,total_vaccinations,people_vaccinated,people_fully_vaccinated,hosp_patients,icu_patients,reproduction_rate,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence
2022-08-19,Europe,France,33143344,9828,140221,563,57511208,80291,0.939818187433876,197.791055958048,17488874,27766701,28719539,14239,412,1.04465286047937,89.8209216146171,67800000,321.425944090125,42.5514651060577,17.8319421210469,5.76234968798127,3750.47616534673,27.3498673222801,619.983110776198,18.7796660278323
2022-08-23,Europe,France,33276450,242,140784,563,34988846,39979,0.489449198685539,273.184245513069,33520603,28240529,29149249,48991,1205,1.97285552946038,90.6197484415661,67800000,831.476895009852,22.5308280475282,14.7582136255602,3.27137957259569,16273.1134041884,9.39794355812048,484.079073662926,2.15971261755661
2022-08-28,Europe,France,33409556,6251,141348,564,84473981,81924,0.131286871082639,424.147132987609,6378298,28721667,29584475,60475,11590,2.27017890925654,5.21815452597383,67800000,524.665784498751,24.6747914991074,12.7818799548949,15.4078962684452,32541.0693565985,19.6293777901724,508.771038301436,3.7741022252973
2022-08-29,Europe,France,33542662,2646,141911,563,17434444,6259,0.815429494011568,216.666937762471,58011178,29210225,30025288,82142,4217,1.13827334828429,50.2777402112966,67800000,443.400892334103,23.9581245427782,16.0760882472707,7.11660987763533,54076.6728863169,28.5529019278001,175.987447114467,11.0406484532768
2022-09-04,Europe,France,33675767,3816,142474,563,39693307,36551,0.681255630186875,309.793550111344,66838815,29706318,30471760,93392,19369,1.98355197728986,94.8373321497811,67800000,643.340617404591,22.3643689910593,11.8551562731459,18.0470484206016,30957.2949407015,14.2025439981202,612.593058120904,13.5234821471129
2022-09-07,Europe,France,33808873,3505,143037,563,26050918,91544,0.954666101125167,222.254481034652,71072075,30210063,30923962,87945,10425,0.585016854662179,25.4482549960022,67800000,872.382268794169,43.1355480060597,24.4392005738126,15.8331250979866,50820.0939870143,45.0884463329921,532.422131084887,8.38790475470171
2022-09-07,Europe,France,33941979,5208,143600,563,83849831,72781,0.248405605246855,206.808424674697,13131425,30721578,31381970,44693,3282,1.77744871331241,2.89916788175446,67800000,106.662743531404,37.8920191148858,17.8358493091365,14.8770543387736,58684.1401733695,28.2749970427847,148.681277547434,15.1308026454346
2022-09-10,Europe,France,34208191,6094,144726,0,43482867,10068,0.137638998041364,466.113849092232,48277026,31240983,31845857,10346,5066,1.37610083674974,4.48177963391356,67800000,889.580903281212,28.396823050247,19.1388198811898,15.5290794447786,54485.0056920197,41.5427595931242,428.523445533299,8.04651781941883
2022-09-10,Europe,France,34208191,3558,144726,1126,55992496,17745,0.921248148327695,382.584804829257,51683062,31768398,32315699,94944,4764,1.06687918537212,15.3236887259925,67800000,85.4060915087812,40.3712669063481,15.488949570417,16.4787145961166,18990.1598886126,5.19768668732774,672.762487643874,6.32435056719389
2022-09-11,Europe,France,34341296,7357,145290,564,25157918,22218,0.339173620002244,490.964362175088,6377354,32303949,32791572,18918,11731,2.29768326438162,78.3706325116566,67800000,713.169135355177,37.0181889328459,22.558617804593,14.3473006164378,69230.4288666737,43.1421333333006,633.108381743094,19.9157331352795
2022-09-12,Europe,France,34474402,1567,145853,563,41388110,89007,0.399131702400031,301.182087063736,70671798,32847759,33273554,40177,12647,1.90497022325494,47.032362900372,67800000,252.384014746927,42.0973369647609,22.8025622694608,15.0954686981294,25017.0008030949,23.7560947209747,167.010748040555,2.0530309788515
2022-09-13,Europe,France,34607508,3715,146416,563,71573452,9304,0.66779479280657,364.466505859019,98498809,33399958,33761723,60962,19558,2.03929261869708,82.9191750753395,67800000,844.139921726885,41.4019654029754,16.5517780014619,14.7537986722914,16104.9755879098,23.8842355162572,301.791109369105,1.12450688587762
2022-09-13,Europe,France,34740614,2716,146979,563,7705625,43773,0.134674817991996,473.601574605284,48770413,33960673,34256158,76695,14747,1.12810044843451,7.57257542637561,67800000,69.7299226068389,27.6075791141894,11.2466151422065,19.297949904247,11535.9058577814,41.0807684767725,144.544266734891,10.8863372333723
2022-09-15,Europe,France,34873720,5810,147542,563,6965587,69001,0.795454910622082,244.399371020621,31897419,34530037,34756940,79911,13606,1.40719067337405,31.1765031301391,67800000,315.178507713665,35.4783508467886,21.0064765430735,15.4741904403285,50818.486095238,9.72228383244111,428.384197194233,17.5378584709122
2022-09-17,Europe,France,35006825,2767,148105,563,50107235,82963,0.224764144775356,132.663333671342,94541485,35108182,35264151,78208,2606,0.869268529859768,80.1526137629344,67800000,640.873143492229,22.8740454980171,5.45342663763658,18.7506261413097,22879.3128067908,19.8417525819883,603.643684804711,7.85302517262218
2022-09-24,Europe,France,35139931,4657,148668,563,52168295,79172,0.512960748259239,65.107064164353,75938470,35695245,35777873,11624,2158,2.30124076853129,73.6271434980321,67800000,366.677192438305,30.05889697051,10.244937677757,7.42931285502064,17394.8820920122,29.9495691314739,790.080029747488,7.18233081713067
2022-09-28,Europe,France,35273037,9714,149232,564,74397477,366,0.552267752450268,475.76491820915,65469570,36291363,36298189,95273,8572,1.65997944680782,66.1887919551324,67800000,97.2378231961983,33.3922159401806,10.0117171055084,9.55882543599746,12649.8416494976,34.4251124738121,327.511474112057,12.6771982370357
2022-10-01,Europe,France,35406143,4232,149795,563,90275486,43060,0.453156744305027,344.210673121583,54913390,36896675,36825185,94426,4114,1.14187357018176,10.2728020144491,67800000,18.3175090354563,40.9314733961822,10.4113585617147,15.5678688947958,19915.4261696549,40.6622335496361,234.130974259713,12.5310737204793
2022-10-08,Europe,France,35539249,9603,150358,563,57569240,36153,0.543973578976479,442.792394714295,94492296,37511323,37358945,45048,4736,1.41154086011587,44.572498479186,67800000,658.541768173067,27.7124552155635,16.2519725567561,6.70889415689634,5885.51573907273,35.3564372367874,672.872590046775,15.0082823165795
2022-10-13,Europe,France,35672354,5904,150921,563,5130584,86388,0.423288488419836,3.29620266946951,83657481,38135451,37899558,99691,12805,1.75403026317112,70.5354344067211,67800000,561.029409294273,36.9135288805764,22.5567492632139,18.1049607775981,59354.5186468682,7.82341661615159,338.401630478141,18.2088829031679
2022-10-15,Europe,France,35805460,7178,151484,563,54814326,22444,0.781116846209014,398.531441601115,52669970,38769206,38447109,14387,7944,1.20564944613419,31.0410264988346,67800000,805.696734687075,32.7436921249016,10.0540098259235,12.7487972390761,16027.3999119983,23.7169481603628,568.383590420316,10.994444923454
2022-10-24,Europe,France,35938566,4456,152047,563,15483856,25710,0.0520378376945603,207.874526266083,2123361,39412736,39001690,68393,4089,1.45392089654931,73.5470699834424,67800000,366.494403847112,34.4461865943035,22.0841921817348,6.28304478251071,46993.0165578036,5.29026103632476,189.092862310272,8.7884632216846
2022-10-25,Europe,France,36071672,5300,152610,563,51952532,7443,0.263966736735593,194.479242813969,97191771,40066192,39563390,72684,17439,1.77239988541133,30.0597895177856,67800000,734.607093931924,23.7882214579975,5.54837830803804,12.0314101385927,31128.6346764703,31.2991503378766,539.259132602814,4.43784598537844
2022-10-27,Europe,France,36204778,6519,153174,564,68482271,56078,0.994747051362463,117.4293464993,4274174,40729726,40132300,12817,7450,2.48838031343725,8.49905174802289,67800000,696.808443074581,22.0308698655338,23.7139641521125,12.1467672631134,66873.0568807243,43.8198696889794,366.312404584191,11.3816359861076
2022-10-28,Europe,France,36337883,890,153737,563,97469997,98651,0.111533340351677,57.0431552195487,63996657,41403495,40708513,81869,11318,0.923698148867667,94.4333733877173,67800000,389.591299290333,33.8991970580054,21.441308215507,8.88417083062006,43858.1399281159,30.7017507300711,720.53307765547,4.89796730082226
2022-11-07,Europe,France,36604095,7024,154863,0,55319087,25835,0.318172691498426,406.411697334498,93505906,42087656,41292123,42088,16941,1.6680465024327,73.4872043658398,67800000,339.778270356306,46.9784692182308,14.1236364231422,3.65373471356774,25328.7993105656,1.2477869374752,178.321779790654,16.6849180471221
2022-11-07,Europe,France,36604095,3722,154863,1126,96279963,11202,0.495935834548379,75.0669229150128,71809802,42782369,41883225,13226,10072,1.25975593021313,66.9107132807409,67800000,915.472403476755,21.7704993279123,15.703366080391,12.2829275263393,63504.6446319202,12.7372630994343,638.970896019415,15.7732604365018
2022-11-09,Europe,France,36737201,9523,155426,563,78769807,77810,0.0494850135538708,495.899035022883,28544012,43487797,42481914,3004,8162,1.79528499557352,57.5701027046136,67800000,835.564911353603,46.2410168448679,22.6820961759938,18.3566790848381,68570.0817776851,18.9629790033188,112.910349183684,8.56034986711609
2022-11-09,Europe,France,36870307,1537,155989,563,38716025,79552,0.197973255534968,2.17659574713225,23982030,44204106,43088289,43346,15544,1.16614326982316,98.8906033199594,67800000,764.616886171401,33.4584514611353,10.6996155956053,9.35035831206711,2098.65363945656,4.34656218662282,493.921655098677,6.83699221448616
2022-11-12,Europe,France,37003412,7241,156552,563,1595575,18895,0.112869417646822,81.5605579335568,16155687,44931463,43702448,69218,13573,1.93660036083962,94.8809889504506,67800000,342.369797143699,46.9843718767765,9.41952658196269,6.10107123292438,66686.3730490911,23.9062158413597,147.317469743007,12.8047568315558
2022-11-12,Europe,France,37136518,249,157116,564,5869518,17234,0.129090661728306,17.184102950674,31727389,45670039,44324490,43642,11913,2.10733042282663,62.7259460993764,67800000,998.614063310164,32.3640928708721,9.85751356055277,8.98937715149693,68497.3490367635,30.8687074181784,552.522499290733,5.63772039538685
2022-11-14,Europe,France,37269624,8456,157679,563,9398333,7169,0.575661396271712,405.336028381206,26414339,46420006,44954518,28733,7082,1.5266939305268,41.1609578385372,67800000,911.988046440571,46.434870340684,17.5911028388008,17.7546653698082,39488.1831526595,46.8742283093831,725.803290446728,13.9957550107712
2022-11-18,Europe,France,37402730,2426,158242,563,4651215,40728,0.0563781912905524,326.615634403423,55014811,47181541,45592633,46537,7924,2.44876393718772,7.8753147773442,67800000,311.3010799102,21.7272646704525,9.35215440278496,15.7630857485054,62533.2768691824,28.3156515793697,751.465344591876,6.45935780775637
2022-11-27,Europe,France,37535836,8185,158805,563,49777929,43154,0.646928341098247,31.4253391289175,89743099,47954822,46238939,51242,12589,1.15464660768771,3.71845117332602,67800000,38.2432238404809,29.4626093297235,20.7813692805906,9.67929211664731,56559.7984656569,11.7366224571141,498.469777995921,19.7962009558575
2022-11-30,Europe,France,37668941,3113,159368,563,73171646,18909,0.694066074855957,264.561769510392,16513127,48740029,46893542,71214,15471,2.098139658357,97.7787042409329,67800000,614.206027283494,23.8034302005209,23.3209867919904,15.3709564792936,23545.3354158704,46.3368263380874,565.69507086796,5.36125297227081
2022-12-04,Europe,France,37802047,4827,159931,563,55537017,68173,0.454062004723381,83.5985647340682,10349994,49537348,47556548,43,3983,0.673440661150423,81.9659146965964,67800000,599.821287633639,38.0597215080364,13.2398484960868,11.9611617153988,44489.7895680962,9.14727016582114,496.883780572865,10.1174374730676
2022-12-06,Europe,France,37935153,8857,160494,563,4454595,94279,0.158389261186992,234.318020927805,43797464,50346964,48228065,63820,15516,1.09694102148512,24.9766093089584,67800000,200.831959797202,33.5114396943702,14.923458278373,19.9611121916197,35897.8980027403,37.9426501433445,325.775510263087,2.48381734903787
2022-12-13,Europe,France,38068259,3343,161058,564,53453495,10991,0.737538187548379,436.026715689747,98377965,51169068,48908202,50606,716,1.62038532715305,54.3872355559934,67800000,391.345689910682,24.2289230780643,6.70460621974696,6.79305769752637,10404.7844532055,30.2636810922013,175.212908588891,14.4987055961544
2022-12-20,Europe,France,38201365,5366,161621,563,96117517,94925,0.477277632533235,256.464843895641,79232863,52003851,49597069,94647,14667,2.35897927465455,93.1172061338127,67800000,441.567355722227,27.3805255362072,21.875496954384,4.64638493267937,44892.3161315698,13.0525769416704,302.502154686154,18.9606156059598
2022-12-21,Europe,France,38334470,9083,162184,563,30011229,54649,0.639144738123146,77.8630059616728,31370758,52851511,50294780,7166,17421,1.28782464950271,47.7500522234297,67800000,959.850706597216,49.9410937393722,23.5351259544521,15.8576096355304,45717.4369109726,6.23162259088634,344.660585481779,3.91433307922635
2022-12-23,Europe,France,38467576,7256,162747,563,82956872,46764,0.533769942432024,37.8698226482294,22879380,53712244,51001447,3993,19942,1.22672825736074,72.2454529509018,67800000,30.5140048982687,45.6126148653552,23.3259549431316,18.9786721744239,47187.0450888232,20.798116255635,204.981170350985,19.6778962419054
2022-12-23,Europe,France,38600682,5059,163310,563,60332499,84046,0.750353122408343,291.435786014276,46117348,54586253,51717185,62570,17489,1.00197950467429,2.00848100120959,67800000,660.950074557173,48.7420716601432,7.23399330924732,8.65779727108536,31936.5985888432,9.43448635120024,219.390346538243,8.67922774646426
2022-12-25,Europe,France,38733788,5283,163873,563,71668572,71310,0.829413497248319,308.986523423654,62393644,55473743,52442111,58918,11932,0.876530295378879,56.1508353128425,67800000,446.468230839326,32.1364703669871,8.46333894306675,6.79580083366914,63141.0420559801,27.3893803010248,607.91393258041,11.913229022488
2022-12-30,Europe,France,38866894,3109,164436,563,71749460,49613,0.0157165830192878,47.2330589691166,69855772,56374921,53176343,60501,7252,1.19860088487236,72.0176927394816,67800000,958.192719652882,30.956562624721,7.3142965668735,6.65425231638087,57988.9416054676,45.8574366448319,484.489075879165,13.168424082101
2022-12-30,Europe,France,39000000,2706,165000,564,52312991,92099,0.387076768601581,165.582877111017,3675007,57290000,53920000,70246,7490,2.31721054151279,9.2823567761391,67800000,819.685221705476,31.3725648717642,14.8160538885027,3.49633974377188,54346.9671405746,43.3758817034351,198.584456709192,15.9223144780341
2020-01-06,Europe,Germany,0,7647,0,0,48916413,93059,0.752792921195439,411.221062324463,83781652,0,0,58087,5587,0.679554916422157,89.42113092777,83200000,583.54571968779,40.6468049891763,10.3970348069137,17.3205479687697,48448.4115981047,48.859572502615,513.970930540935,9.90365289274726
2020-01-06,Europe,Germany,129824,145,596,596,93208166,16925,0.800234213933163,254.554166195718,74103991,0,0,10748,6233,1.17580088351713,23.793893000061,83200000,28.9811760025562,23.3102380306225,11.6529955628817,6.80109068050394,50944.3100787109,43.0320417320791,605.395535502483,16.2462891900636
2020-01-11,Europe,Germany,259649,378,1192,596,7741359,40658,0.876039114264425,248.819105918846,85454420,0,0,65991,13878,1.36602919865438,1.01628719897892,83200000,549.839176531286,46.3695737950722,20.2240719948508,8.25307222165047,58085.2499692969,3.12780580137034,640.184966745316,11.8445552536722
2020-01-12,Europe,Germany,389473,8417,1789,597,58157289,32145,0.184196529663236,329.212772098558,88162535,0,0,72130,17628,2.00614931720352,22.0645560901628,83200000,81.88729705472,22.6823225219335,19.1229425147872,18.0947896707175,66871.9222128727,33.1024127277082,603.828303510278,8.72146752028687
2020-01-28,Europe,Germany,519298,5901,2385,596,55009850,7222,0.929490422767466,274.350627803118,67514214,0,0,84371,7028,1.25530309930931,61.9757800724422,83200000,411.652433593529,23.2643131150087,17.2787509138755,16.4872017480699,11198.5073267579,23.082649829561,605.555120239,8.34973484195971
2020-02-04,Europe,Germany,649122,4316,2982,597,48670254,98297,0.576673317759201,162.879926963949,13871389,0,0,96955,10385,0.610046207201176,84.8365146915535,83191667,647.476056489048,33.3369045696663,15.6118186304217,17.9102041659623,24451.8873417781,18.0709573258758,742.934062893736,4.39180963104271
2020-02-08,Europe,Germany,778947,6382,3578,596,55067980,18477,0.537468064505305,39.1028284555474,5137532,0,0,20384,19079,0.56047585032489,2.41296737184598,83191667,666.494642044449,39.3881093333816,19.3711210147515,11.5564156883598,48769.6814351139,7.30556802907323,686.227511981905,19.4052557314398
2020-02-09,Europe,Germany,908771,3918,4175,597,5617467,21302,0.410298106831307,459.938363837621,18046862,0,0,90721,10228,2.21376522166772,57.1283686165707,83191667,594.650044406236,47.9473930903644,14.5313843893802,13.6796218474843,32152.4807588482,16.6667636145048,761.678230276496,17.4691493659419
2020-02-10,Europe,Germany,1038596,3373,4771,596,54090302,49855,0.398634334845534,392.366206432023,53719967,0,0,3796,4220,2.07293106428909,27.7728357777402,83191667,569.104047992,46.6137983753489,20.0757139729916,14.3650394184015,58393.8409903757,49.3142137906351,313.855518634418,13.516306696662
2020-02-15,Europe,Germany,1168421,1234,5368,597,34081389,48599,0.0221286744215816,489.616541648622,99930694,0,0,26531,7656,1.78092046936091,10.1382023222974,83191667,296.276584091612,42.8852984712887,8.73131242799984,13.4785365033869,23872.6549912441,19.6999702766424,341.668541483955,2.20907909374386
2020-02-17,Europe,Germany,1298245,4888,5964,596,29155998,85751,0.376895016885214,375.511929569207,31602493,0,0,41712,18537,2.42573927947699,34.3722184585922,83191667,618.75085041579,26.337848194849,20.0916623501691,3.7029651759376,8961.12406266938,37.2820894832489,662.17171723639,14.7163336428389
2020-02-25,Europe,Germany,1428070,9677,6561,597,34076749,60282,0.9902498679212,285.904997303842,21896611,0,0,21662,14211,1.3586235962749,56.1286877582774,83191667,849.529213735125,35.5817070783221,22.5177812837689,13.89300618503,18139.1983649599,37.4350495394134,287.136251268712,4.83469458102933
2020-02-29,Europe,Germany,1557894,8411,7157,596,88600766,63766,0.704786986840265,451.576255601147,2255888,0,0,14840,10952,1.74027484822379,51.3753162479701,83191667,559.947922016495,39.5671800167093,21.3792789563475,3.06965808331424,22068.0917046636,25.4048380678537,549.21211002012,7.55709338992037
2020-02-29,Europe,Germany,1687719,8302,7754,597,55922400,23707,0.754529338826742,103.476575974315,6403624,0,0,50094,13341,2.49515296751212,24.35070159513,83191667,534.063655219013,22.3712353218234,10.3087638254254,11.1747708736045,45811.6549259076,34.6839763846367,109.906332866712,15.8203702327298
2020-03-11,Europe,Germany,1817543,1857,8350,596,5024331,38502,0.758424725707542,163.410066100105,78429833,0,0,65670,18333,0.935341043813718,54.3492715188836,83183333,832.202081469397,42.8585827310188,22.4665790581985,7.0818141133311,32070.5400661629,30.3467842926213,458.057137101439,6.91678579985074
2020-03-11,Europe,Germany,1947368,7692,8947,597,71871379,50658,0.601236057958905,261.686073735486,69920145,0,0,49036,2749,0.828342570088377,47.4290355513819,83183333,956.91027452342,20.5169954826762,23.533775771575,17.6255911562661,33562.5443260416,2.35771766670547,513.97353303975,6.73945018282464
2020-03-12,Europe,Germany,2077192,3167,9543,596,5133869,38059,0.631644489411497,249.060258212931,38895244,0,0,85551,16917,2.02600355531742,17.8761584364011,83183333,872.239595456756,39.571048184106,16.1133304435707,15.0083907385596,12796.7886840918,30.8051120672558,534.679214382435,17.321634343112
2020-03-19,Europe,Germany,2207017,1231,10140,597,98583005,39238,0.949924823914055,217.984633000189,45522763,0,0,32614,18344,1.20812123660608,66.1877472174666,83183333,537.951745752044,44.1816003719447,10.8025174963573,6.51530453347462,38077.2666391142,2.34954154951064,751.165792660835,13.5541625170882
2020-03-30,Europe,Germany,2336842,7345,10736,596,84072719,85078,0.886772508542427,415.008335187393,79379770,0,0,41750,1656,1.12227410694992,74.1623272500216,83183333,880.698589696688,28.3176588047321,17.3883406940625,16.3499722569077,19661.0423111335,49.0658899116516,775.720302777159,12.4754637658978
2020-04-02,Europe,Germany,2408626,9765,11333,597,89262733,84766,0.388027618341514,469.597930817251,21858427,0,0,36105,9781,1.90971700075993,22.2011050708838,83175000,764.576124438376,30.0140924967844,8.03409284174023,19.5476507396427,65681.6285551198,47.1392215383828,765.776787573695,11.41888443864
2020-04-10,Europe,Germany,2474303,7209,11929,596,43256168,80291,0.985456071004678,390.412856413567,82789618,0,0,73153,19210,1.03566015387191,23.1282024504579,83175000,127.103782265574,26.4682762621011,15.2007764005371,16.0444421083794,38922.9179712424,47.4335075598897,118.806621342868,18.5218919011125
2020-04-11,Europe,Germany,2533869,389,12526,597,17383966,47836,0.0957678861996269,249.772711661858,44784601,0,0,36594,18693,2.33563932752933,70.5713685325979,83175000,958.24713107867,25.3783646671011,6.89477936525259,6.90410179910337,34990.3126006636,12.7579530914023,741.052404648811,18.5367752407063
2020-04-14,Europe,Germany,2587326,3346,13122,596,30103447,83063,0.891343604880024,218.539379144839,71115113,0,0,98617,6140,2.44830993806511,21.7023053914507,83175000,432.962385223382,42.6473044039852,17.2775403999206,15.2240759774185,42443.5115704529,49.7540806117904,496.892778818066,19.6804635447815
2020-04-16,Europe,Germany,2634674,9549,13719,597,15452876,34111,0.478062544613952,298.892154808792,73063890,0,0,25419,8526,2.44463544788248,68.9311536131507,83175000,769.940873458658,21.4450390505445,10.2513450187033,15.7329164392976,41399.8971190633,35.4458036581626,703.223585319878,6.589350729906
2020-04-21,Europe,Germany,2675912,446,14315,596,11765650,20773,0.79016581593095,293.192011046449,20658733,0,0,38435,12995,1.2474560942986,0.553457091301912,83175000,653.097846292109,20.8446327728758,22.4647041363424,11.3600640482674,18082.2402952836,29.1033655995633,337.745076390641,11.9164704828848
2020-04-27,Europe,Germany,2711042,9211,14912,597,49035818,36679,0.0402812581662714,21.4013180340533,25327535,0,0,7897,6540,2.12788548171417,56.6285469125014,83175000,525.837780155128,48.2546197148712,17.7230281588469,11.6027200355866,16149.2740658991,11.0890976741727,344.030160218277,7.67496831610812
2020-05-03,Europe,Germany,2845448,3619,16105,0,27554666,4123,0.165324433980542,418.559562565832,14836870,0,0,76348,7958,2.30427772938797,11.931145925701,83166667,725.84263975986,25.0621026709211,17.6207074516934,15.9204453242088,42854.5898912862,17.8340941938099,167.514654466784,9.83692301206664
2020-05-03,Europe,Germany,2845448,241,16105,1193,75086590,25587,0.896197798279396,480.218651969279,654405,0,0,45507,15516,2.28099230797237,97.537065054543,83166667,510.737668011278,32.6014656263388,17.4853960239344,19.9331063590586,63590.2146777792,1.78613569071777,673.99059130443,18.4627412619522
2020-05-07,Europe,Germany,2845448,2953,16701,596,86121049,16693,0.705434185094551,185.47732320451,61375184,0,0,21496,8366,1.54376145403701,55.661858875352,83166667,259.366144584489,34.943510611184,10.7986962543874,15.6782059687911,43770.4274338795,35.5205930191707,608.074479564756,15.711910961514
2020-05-08,Europe,Germany,2845448,6038,17298,597,46124553,91685,0.786296885086054,169.582795521162,8837528,0,0,17094,12015,0.616754567907333,85.456742813475,83166667,383.620844406742,47.0335859854229,23.3244319584443,14.2024443529116,2001.16568060757,16.3386511878533,769.367261296815,8.69535979981152
2020-05-10,Europe,Germany,2845448,9447,17894,596,2400009,24241,0.881474776696272,144.170713897343,48842175,0,0,5523,308,0.602892420152457,57.3366989490127,83166667,248.691959017568,21.242616292661,10.4378624977599,17.6100588539751,61084.5174012543,24.164602935441,761.156339017089,3.8716281776513
2020-05-14,Europe,Germany,2845448,3262,18491,597,24874195,28562,0.0200343840772151,220.353221204868,66997677,0,0,34398,15272,0.725836543667197,12.9274212968671,83166667,656.122286482078,39.3937165483196,21.7522366666812,8.205203170942,22650.0806957693,3.64839975916105,265.708510029166,17.2964360929987
2020-05-15,Europe,Germany,2845448,3832,19087,596,37748339,6565,0.453932782303562,395.444471592976,84324678,0,0,2075,5449,1.39067694633914,35.1831544786459,83166667,206.379970177684,46.5222959301362,6.71632941340867,13.7629931642586,32060.2330646199,49.1374841192135,707.899063217273,7.80018506604505
2020-05-18,Europe,Germany,2845448,3010,19684,597,36524986,40565,0.79643564435066,94.7282265574883,93964993,0,0,54688,932,2.01814902679522,42.8153754245387,83166667,845.559700452726,21.7826767072979,18.8291949339183,10.117528306616,64669.8135053941,21.9837685760958,580.929892906165,7.63426280850492
2020-05-19,Europe,Germany,2845448,3607,20877,0,50529818,15954,0.94650242140321,366.929935102783,53902945,0,0,61939,437,2.4529622250139,46.9595015995812,83166667,326.159089296301,36.5811752793855,21.4765645731972,9.4888782514445,30385.6434991239,34.8783089949929,667.233241343169,19.2076680428379
2020-05-19,Europe,Germany,2845448,2220,20877,1193,41112361,18371,0.115712394263522,414.658746461283,54816630,0,0,7816,2843,1.96588786266092,86.6194971428818,83166667,461.92677759181,24.8308213340208,23.2859126970525,8.55278458284725,18554.2389427943,49.0393496927316,368.312528082955,6.48265877626828
2020-05-22,Europe,Germany,4673684,4945,21473,596,48541668,22787,0.823450808189574,55.8183435854393,77659066,0,0,47351,6369,0.735464600685778,69.8226012429671,83166667,799.774925594942,22.9228090993161,17.5834749467453,4.8122177631247,66278.7235606213,6.89299422973701,644.405784463176,17.181477969454
2020-05-26,Europe,Germany,4803508,1116,22070,597,77129441,18394,0.0490583674086432,167.853195434968,89795893,0,0,63045,1405,1.3253050768837,70.6986328402642,83166667,953.427478410878,46.1179697820511,7.99248960513993,18.0383921836811,16396.2963617523,14.7395432454982,738.975154840137,2.20019934027876
2020-05-26,Europe,Germany,4933333,6124,22666,596,43624911,47950,0.987313982210661,134.616589287158,13372911,0,0,86838,567,1.73458530903212,54.0767438236259,83166667,643.130624385772,25.4148479625174,19.9456850951412,16.9348604711506,4758.8880936233,27.371456832543,248.16500820352,8.59436112630152
2020-05-28,Europe,Germany,5063157,4897,23263,597,13976270,16120,0.624823142093438,235.16191277299,65663067,0,0,67655,19702,2.16598455067152,86.652579898151,83166667,84.7353782117405,34.3417384647615,11.8855998390617,14.2305818730672,39263.686573896,31.5608905458766,356.225610580777,14.1415622918557
2020-05-30,Europe,Germany,5192982,2749,23859,596,71316194,7038,0.581780610925721,459.638605591366,53275420,0,0,62858,3062,1.76537679194475,64.9069086960794,83166667,729.769162215423,34.0453944880958,22.8595961185667,4.12325443868963,19275.4183734422,38.8433328450906,207.88188694892,6.84390873632571
2020-05-30,Europe,Germany,5322807,1538,24456,597,44976994,89328,0.6654729651373,348.657270148365,55096192,0,0,74522,6085,0.973066902767892,39.8775058562297,83166667,686.920865927649,21.3803407289424,7.54106446583333,19.7535988522214,37051.6336324638,29.1769429741843,435.066104954167,14.0518717776359
2020-05-31,Europe,Germany,5452631,4539,25052,596,39745937,4799,0.94435208347175,69.8884829690715,31132615,0,0,97933,10069,1.34485973188459,58.7389332439451,83166667,506.531603204179,43.1597958722004,19.6673849900503,5.74473057405429,34660.0842417337,13.6601912499148,687.590644741896,1.78090593501898
2020-06-10,Europe,Germany,5582456,7237,25649,597,89199594,38785,0.602053672927045,98.0703994304993,42497701,0,0,93499,6867,1.50206291802701,48.0166765500699,83158333,820.688775625345,34.6037187329188,23.8205777301074,5.13827653117291,2502.74547598772,19.4531046045544,764.362105387367,1.09950369597452
2020-06-12,Europe,Germany,5712280,7235,26245,596,28738303,20551,0.80509550262409,383.797559126588,51968878,0,0,38677,555,2.18816968474298,46.1389500469104,83158333,314.210116111104,33.8049640997884,13.9598994317368,4.19066722504265,54073.400453453,20.6598410077508,706.482461755282,8.17638389014135
2020-06-24,Europe,Germany,5842105,278,26842,597,55839946,44440,0.797417908833249,188.518179092126,17484809,0,0,70098,16548,1.62483681086595,10.8781991871846,83158333,962.067306100219,33.9771554601242,13.0189315522456,7.74756164749062,69958.5592204912,19.1082509629625,661.995808677521,14.1985447485055
2020-06-25,Europe,Germany,5971929,2172,27438,596,45510383,21584,0.309779566647796,238.762017960644,29542376,0,0,21024,16492,2.46230876266989,29.2294399278003,83158333,898.84129692265,41.2313647525646,7.31701044956541,16.2123601611534,67812.3335556739,42.8386811498388,498.743142749619,7.5648938570169
2020-06-29,Europe,Germany,6101754,8851,28035,597,85433637,60797,0.43761562873835,237.322861637944,23383716,0,0,96996,7426,1.28652247813275,92.517918947085,83158333,908.47923155575,29.8301868911992,7.07010462837381,16.9200928487562,29344.935087173,26.6580531293455,790.410123861317,5.48799941729978
2020-06-30,Europe,Germany,6231578,9637,28631,596,51913270,78108,0.284035290650778,476.526036100821,23673226,0,0,48364,12332,1.57613198251043,55.1461790511715,83158333,927.185910500569,42.2585817926189,5.57654710344986,7.02145197470913,32524.9287178246,33.8626261559845,760.795126701448,17.3365072369926
2020-07-02,Europe,Germany,6361403,437,29228,597,31867913,69109,0.823734413038553,137.010358701204,2788306,0,0,56574,16061,1.98762863401182,97.777356400464,83150000,306.283742603509,40.8011119482037,6.66134914021971,9.82243507762454,39143.1775669353,15.4494702494488,469.967494133572,19.2522721168606
